ward_no,date,mean
36,2018-08-07,-0.08704112723624706
37,2018-08-07,-0.025888384638818655
71,2018-08-07,-0.11927155426941632
38,2018-08-07,-0.07784051825216187
39,2018-08-07,-0.12362852522882815
40,2018-08-07,-0.13084805834467605
41,2018-08-07,-0.1365770411642561
70,2018-08-07,-0.14066891403477355
44,2018-08-07,-0.1492922626790789
58,2018-08-07,-0.1283619637392336
59,2018-08-07,-0.115298023605812
69,2018-08-07,-0.13901230478265197
55,2018-08-07,-0.13845410628570315
54,2018-08-07,-0.12864678116643846
53,2018-08-07,-0.11954571953554165
52,2018-08-07,-0.15508147033254086
61,2018-08-07,-0.15672985020979274
60,2018-08-07,-0.19669848629851605
57,2018-08-07,-0.1517371534517801
56,2018-08-07,-0.17400458835637805
67,2018-08-07,-0.0800683916591337
66,2018-08-07,-0.04639587281224925
64,2018-08-07,-0.03831045499218581
63,2018-08-07,-0.12326113027598748
62,2018-08-07,-0.07578553485773627
65,2018-08-07,-0.02381968998480256
68,2018-08-07,0.028157539752227363
72,2018-08-07,0.023827231580370572
73,2018-08-07,-0.008022451729283406
74,2018-08-07,0.01835940649299945
77,2018-08-07,-0.01607576552322599
75,2018-08-07,-0.049443683186552914
76,2018-08-07,-0.012619382616631234
76,2018-08-07,0.003267192396756201
78,2018-08-07,-0.006111223336298132
79,2018-08-07,-0.02426961788505802
83,2018-08-07,-0.19939703455273552
82,2018-08-07,-0.1280004968236088
80,2018-08-07,-0.1415371520499268
29,2018-08-07,-0.2437468340337718
81,2018-08-07,-0.1963989708976753
84,2018-08-07,-0.229962461251263
85,2018-08-07,-0.14649569657284672
2,2018-08-14,-0.7911773825939699
5,2018-08-14,-0.7373275436618769
4,2018-08-14,-0.7356539363181427
3,2018-08-14,-0.6911442723439131
1,2018-08-14,-0.8345789350472668
6,2018-08-14,-0.8150267513296535
21,2018-08-14,-0.8686815865561407
7,2018-08-14,-0.83751153488855
8,2018-08-14,-0.8329819321634047
10,2018-08-14,-0.8534094537117556
13,2018-08-14,-0.8775737363184835
14,2018-08-14,-0.8811245794351479
9,2018-08-14,-0.8641151284996832
